Running locally - Google Drive not available
======================================================================
PARALLEL CPU Q-LEARNING TRAINING
======================================================================
Workers: 1 (cpu_count=8)
Chunk size: 16
Games: 2000000 | opponent=ev_ai
Bootstrap: 1500000 | epsilon=0.2
n-step: 3 | replay_per_game: 4 (cap=2000) | visit beta=0.5
Q sharing: in-process (workers=1; no snapshot I/O)
Trajectories: append CSV
Human demos: 464 weighted steps / 43 holes (260 exact keys, source=supabase)
Loaded Q-table from C:\Users\kbwil\Documents\Data_Projects\golf\Golf_solver\backend\RL\output\qtable_train.csv
Trajectory resume index: last_game_num=249647
  Game 215600: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167638, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215664: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167646, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215712: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167648, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215760: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167651, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215808: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167657, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215856: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167660, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215904: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167662, Coverage=22.29% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 215952: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167667, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216000: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167669, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216064: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167675, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216112: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167681, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216160: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167683, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216208: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167690, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216256: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167694, Coverage=22.30% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216304: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167698, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216352: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167702, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216400: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167705, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216464: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167709, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216512: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167713, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216560: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167716, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216608: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167720, Coverage=22.31% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216656: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167723, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216704: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167728, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216752: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167730, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216800: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167733, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216864: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167743, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216912: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167750, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 216960: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167752, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217008: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167756, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217056: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=167757, Coverage=22.32% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217104: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167759, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217152: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167765, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217200: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167773, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217264: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167775, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217312: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167778, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217360: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167780, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217408: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167782, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217456: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167788, Coverage=22.33% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217504: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167793, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217552: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167799, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217600: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167802, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217664: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167809, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217712: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167809, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217760: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167810, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217808: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167813, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217856: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167814, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217904: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167815, Coverage=22.34% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 217952: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167815, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 218000: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167819, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 218064: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167821, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 218112: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167826, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 218160: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167832, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.3 games/s | replay=2000
  Game 218208: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167836, Coverage=22.35% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218256: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167841, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218304: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167845, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218352: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167847, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218400: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167851, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218464: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167856, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218512: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167861, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218560: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167864, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218608: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167865, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218656: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167869, Coverage=22.36% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218704: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167873, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218752: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167875, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218800: BOOTSTRAP | Win rate=49.06%, Avg score=12.31, States=167878, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218864: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167883, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218912: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167889, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 218960: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167893, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219008: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167896, Coverage=22.37% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219056: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167903, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219104: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167907, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219152: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167911, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219200: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167915, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219264: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167918, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219312: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167921, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219360: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167928, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219408: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167930, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219456: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167936, Coverage=22.38% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219504: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167939, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219552: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167941, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219600: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167941, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219664: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167946, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219712: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167952, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219760: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167956, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219808: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167961, Coverage=22.39% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219856: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167967, Coverage=22.40% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219904: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167969, Coverage=22.40% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 219952: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167971, Coverage=22.40% sparse=0.78, Epsilon=0.180, 60.2 games/s | replay=2000
  Game 220000: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167974, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220064: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167977, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220112: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167982, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220160: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167987, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220208: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=167995, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220256: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168002, Coverage=22.40% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220304: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168003, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220352: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168008, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220400: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168009, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220464: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168018, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220512: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168021, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220560: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168023, Coverage=22.41% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220608: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168027, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220656: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168027, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220704: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168028, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220752: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168029, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220800: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168037, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220864: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168041, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220912: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168044, Coverage=22.42% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 220960: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168045, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221008: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168050, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221056: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168052, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221104: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168055, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221152: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168058, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221200: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168063, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221264: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168066, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221312: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168068, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221360: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168071, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221408: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168073, Coverage=22.43% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221456: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168075, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221504: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168079, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221552: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168083, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221600: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168089, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221664: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168093, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221712: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168094, Coverage=22.44% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221760: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168097, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221808: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168100, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221856: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168102, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221904: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168103, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 221952: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168108, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222000: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168112, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222064: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168116, Coverage=22.45% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222112: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168120, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222160: BOOTSTRAP | Win rate=49.04%, Avg score=12.31, States=168125, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222208: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168128, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222256: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168131, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222304: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168139, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222352: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168142, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222400: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168143, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222464: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168146, Coverage=22.46% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222512: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168152, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222560: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168156, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222608: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168161, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222656: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168163, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222704: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168169, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222752: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168171, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222800: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168173, Coverage=22.47% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222864: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168176, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222912: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168181, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 222960: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168183, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223008: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168188, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223056: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168194, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223104: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168195, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223152: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168200, Coverage=22.48% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223200: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168204, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223264: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168208, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223312: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168211, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223360: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168215, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.2 games/s | replay=2000
  Game 223408: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168218, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223456: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168224, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223504: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168226, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223552: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168231, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223600: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168233, Coverage=22.49% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223664: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168237, Coverage=22.50% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223712: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168237, Coverage=22.50% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223760: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168241, Coverage=22.50% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
  Game 223808: BOOTSTRAP | Win rate=49.05%, Avg score=12.31, States=168243, Coverage=22.50% sparse=0.78, Epsilon=0.179, 60.1 games/s | replay=2000
