state,action,q_value
"pub_('10', '2', '5')_priv_('A',)_9.5_10_4",take_discard_2,1.01
"pub_('6',)_priv_('Q', 'Q')_-6.0_7_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('Q', 'Q')_0.0_2_1",draw_deck_0,0.010000000000000002
"pub_('6', '6')_priv_('Q', 'Q')_-13.0_3_3",draw_deck_flip_2,0.010000000000000002
"pub_('6', '6', 'Q')_priv_('Q',)_-11.0_A_4",draw_deck_flip_3,1.01
"pub_('8',)_priv_('5', '9')_-9.0_Q_2",draw_deck_3,0.010000000000000002
"pub_()_priv_('5', '9')_-2.5_4_1",draw_deck_0,0.010000000000000002
"pub_('8', 'Q')_priv_('5',)_-3.0_2_3",draw_deck_1,0.010000000000000002
"pub_('4', '8', 'Q')_priv_('5',)_-3.0_5_4",draw_deck_2,-0.49000000000000005
"pub_('A',)_priv_('5',)_-1.0_3_2",draw_deck_0,0.0199
"pub_()_priv_('5', '7')_1.0_A_1",take_discard_3,0.010000000000000002
"pub_('4', 'A')_priv_('5',)_2.5_A_3",take_discard_1,0.010000000000000002
"pub_('4', 'A', 'A')_priv_('5',)_7.5_4_4",take_discard_2,1.01
"pub_('2',)_priv_('4', '8')_1.0_2_2",take_discard_2,0.010000000000000002
"pub_('2', '2')_priv_('4',)_1.5_J_3",take_discard_1,0.010000000000000002
"pub_('2', '2', 'J')_priv_('4',)_0.5_3_4",take_discard_3,0.21000000000000002
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_3,0.019000000000000003
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",take_discard_1,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",take_discard_2,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",take_discard_3,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_1,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_2,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_flip_1,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_flip_2,0.0
"pub_('Q',)_priv_('5', '8')_-7.0_9_2",draw_deck_flip_3,0.0
"pub_()_priv_('5', '8')_-3.5_7_1",draw_deck_0,0.010000000000000002
"pub_('K', 'Q')_priv_('5',)_-14.0_4_3",draw_deck_flip_1,0.010000000000000002
"pub_('K', 'K', 'Q')_priv_('5',)_2.5_J_4",take_discard_2,0.010000000000000002
"pub_('8',)_priv_('3', '8')_-1.5_5_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('3', '8')_10.0_8_1",take_discard_0,0.010000000000000002
"pub_('7', '8')_priv_('3', '8')_-2.5_4_3",draw_deck_2,0.010000000000000002
"pub_('5', '7', '8')_priv_('8',)_-11.0_3_4",draw_deck_flip_3,-0.19
"pub_('6',)_priv_('4', 'A')_0.0_3_2",draw_deck_1,0.010000000000000002
"pub_('6', '7')_priv_('4', 'A')_-6.5_8_3",draw_deck_2,0.010000000000000002
"pub_('6', '7', 'Q')_priv_('A',)_-3.5_3_4",draw_deck_3,-0.49000000000000005
"pub_('2',)_priv_('7',)_5.5_2_2",take_discard_3,0.010000000000000002
"pub_()_priv_('7', 'Q')_1.5_2_1",take_discard_2,0.010000000000000002
"pub_('2', '2')_priv_()_-6.0_10_3",draw_deck_0,0.010000000000000002
"pub_('2', '2', '3')_priv_()_2.5_A_4",take_discard_1,1.01
"pub_()_priv_('4', '8')_3.0_A_1",take_discard_3,0.01981
"pub_('8', 'A')_priv_('4',)_-4.0_7_3",draw_deck_1,0.010000000000000002
"pub_('8', 'A', 'K')_priv_('4',)_0.5_2_4",take_discard_2,1.01
"pub_('2',)_priv_('8',)_-8.5_10_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('8', 'Q')_-2.0_4_1",draw_deck_3,0.010000000000000002
"pub_()_priv_('8', 'Q')_-2.0_4_1",draw_deck_2,0.010000000000000002
"pub_('2', 'Q')_priv_('8',)_-3.0_6_3",draw_deck_2,0.010000000000000002
"pub_('2', '4', 'Q')_priv_()_-13.5_9_4",draw_deck_1,-0.49000000000000005
"pub_('4',)_priv_('10', '5')_-6.5_K_2",draw_deck_1,0.010000000000000002
"pub_('4', '4')_priv_('10', '5')_-3.0_7_3",draw_deck_3,0.010000000000000002
"pub_('4', '4', 'K')_priv_('5',)_-5.0_8_4",draw_deck_2,-0.49000000000000005
"pub_('J',)_priv_('8',)_-15.5_K_2",draw_deck_flip_1,0.010000000000000002
"pub_()_priv_('10', '8')_-9.0_5_1",draw_deck_2,0.010000000000000002
"pub_('8', 'J')_priv_('8',)_-9.0_Q_3",draw_deck_0,0.10090000000000002
"pub_('10',)_priv_('9',)_3.5_J_2",take_discard_2,0.010000000000000002
"pub_()_priv_('9', 'K')_-13.0_7_1",draw_deck_3,0.010000000000000002
"pub_('10', 'J')_priv_()_0.5_3_3",take_discard_0,0.010000000000000002
"pub_('10', '3', 'J')_priv_()_-1.0_5_4",draw_deck_1,-0.49000000000000005
"pub_('A',)_priv_('2',)_-5.0_8_2",draw_deck_0,0.019000000000000003
"pub_()_priv_('2', '6')_1.5_A_1",take_discard_3,0.010000000000000002
"pub_('8', 'A')_priv_('2',)_-1.0_3_3",draw_deck_1,0.010000000000000002
"pub_('8', '9', 'A')_priv_('2',)_-2.5_3_4",draw_deck_2,1.01
"pub_('9', 'A')_priv_('9', 'J')_-10.0_10_3",draw_deck_3,0.010000000000000002
"pub_('K',)_priv_('4', 'K')_-1.5_5_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('4', 'K')_10.0_K_1",take_discard_0,0.010000000000000002
"pub_('8', 'K')_priv_('4', 'K')_-7.0_Q_3",draw_deck_3,0.010000000000000002
"pub_('7', '8', 'K')_priv_('K',)_-14.0_4_4",draw_deck_flip_2,1.01
"pub_('K',)_priv_('K', 'K')_-15.5_10_2",draw_deck_flip_1,0.010000000000000002
"pub_()_priv_('K', 'K')_-1.0_2_1",draw_deck_0,0.010000000000000002
"pub_('K', 'K')_priv_('K', 'K')_-14.0_4_3",draw_deck_flip_2,0.010000000000000002
"pub_('K', 'K', 'K')_priv_('K',)_-20.0_Q_4",draw_deck_flip_3,1.01
"pub_('J',)_priv_('J', 'J')_-5.0_K_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('J', 'J')_-3.0_3_1",draw_deck_flip_1,0.010000000000000002
"pub_('A', 'J')_priv_('J', 'J')_1.0_A_3",take_discard_2,0.010000000000000002
"pub_('A', 'A', 'J')_priv_('J',)_-10.0_Q_4",draw_deck_flip_3,1.01
"pub_('10',)_priv_('Q',)_-6.0_8_2",draw_deck_2,0.010000000000000002
"pub_()_priv_('K', 'Q')_-12.0_6_1",draw_deck_3,0.010000000000000002
"pub_()_priv_('K', 'Q')_-12.0_6_1",draw_deck_2,0.010000000000000002
"pub_('10', '3')_priv_()_-10.0_9_3",draw_deck_0,0.010000000000000002
"pub_('10', '3', 'Q')_priv_()_-4.5_7_4",draw_deck_1,-0.49000000000000005
"pub_('8',)_priv_('4', '7')_8.0_7_2",take_discard_1,0.010000000000000002
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_0,0.019000000000000003
"pub_()_priv_('4', '7')_-8.5_9_1",take_discard_0,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",take_discard_1,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",take_discard_2,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",take_discard_3,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_1,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_2,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_3,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_flip_0,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_flip_1,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_flip_2,0.0
"pub_()_priv_('4', '7')_-8.5_9_1",draw_deck_flip_3,0.0
"pub_('7', '8')_priv_('4', '7')_-7.5_Q_3",draw_deck_2,0.010000000000000002
"pub_('3', '7', '8')_priv_('7',)_-7.0_J_4",draw_deck_3,-0.49000000000000005
"pub_('4',)_priv_('A', 'J')_-5.5_9_2",draw_deck_1,0.010000000000000002
"pub_('4', '8')_priv_('A', 'J')_-10.0_10_3",draw_deck_3,0.010000000000000002
"pub_('2', '4', '8')_priv_('J',)_-10.0_9_4",draw_deck_2,-0.49000000000000005
"pub_('3',)_priv_('3', '6')_3.0_J_2",take_discard_2,0.010000000000000002
"pub_()_priv_('3', '6')_-4.0_7_1",draw_deck_0,0.010000000000000002
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",draw_deck_1,0.019000000000000003
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",take_discard_1,0.0
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",take_discard_3,0.0
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",draw_deck_3,0.0
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",draw_deck_flip_1,0.0
"pub_('3', 'J')_priv_('3',)_-6.0_10_3",draw_deck_flip_3,0.0
"pub_('3', 'A', 'J')_priv_('3',)_-13.0_Q_4",draw_deck_flip_3,1.01
"pub_('6',)_priv_('6',)_-7.0_K_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('6', '7')_-9.0_4_1",draw_deck_2,0.010000000000000002
"pub_('6', 'Q')_priv_('6',)_-7.0_9_3",draw_deck_1,0.010000000000000002
"pub_('10', '6', 'Q')_priv_('6',)_-11.5_5_4",draw_deck_3,-0.49000000000000005
"pub_('10',)_priv_('6', 'J')_-0.5_3_2",draw_deck_2,0.010000000000000002
"pub_()_priv_('6', 'J')_-6.5_Q_1",draw_deck_0,0.010000000000000002
"pub_('10', '9')_priv_('J',)_-4.5_7_3",draw_deck_1,0.010000000000000002
"pub_('10', '10', '9')_priv_('J',)_-2.5_2_4",draw_deck_3,-0.49000000000000005
"pub_('3',)_priv_('6',)_3.5_J_2",take_discard_3,0.010000000000000002
"pub_('3', 'J')_priv_()_-5.0_10_3",draw_deck_0,0.010000000000000002
"pub_('3', '8', 'J')_priv_()_3.0_A_4",take_discard_1,1.01
"pub_('4',)_priv_('5',)_3.0_J_2",take_discard_0,0.010000000000000002
"pub_()_priv_('10', '5')_0.0_4_1",take_discard_3,0.010000000000000002
"pub_('4', 'J')_priv_('5',)_-5.0_8_3",draw_deck_1,0.010000000000000002
"pub_('4', '4', 'J')_priv_('5',)_-6.5_10_4",draw_deck_2,1.01
"pub_('10',)_priv_('2', 'J')_-2.0_5_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('2', 'J')_-6.0_Q_1",draw_deck_0,0.010000000000000002
"pub_('10', '4')_priv_('2', 'J')_-7.5_8_3",draw_deck_3,0.010000000000000002
"pub_('10', '10', '4')_priv_('J',)_4.0_4_4",take_discard_2,1.01
"pub_('K',)_priv_('4', 'K')_1.5_2_2",take_discard_1,0.010000000000000002
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_0,0.019000000000000003
"pub_()_priv_('4', 'K')_-4.5_8_1",take_discard_0,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",take_discard_1,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",take_discard_2,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",take_discard_3,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_1,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_2,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_3,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_flip_0,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_flip_1,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_flip_2,0.0
"pub_()_priv_('4', 'K')_-4.5_8_1",draw_deck_flip_3,0.0
"pub_('2', 'K')_priv_('4', 'K')_0.0_3_3",draw_deck_3,0.010000000000000002
"pub_('2', 'A', 'K')_priv_('K',)_-16.0_6_4",draw_deck_flip_2,1.01
"pub_('4',)_priv_('7', '7')_-5.5_9_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('7', '7')_0.0_4_1",take_discard_0,0.010000000000000002
"pub_('2', '4')_priv_('7', '7')_-17.0_K_3",draw_deck_flip_2,0.010000000000000002
"pub_('2', '4', '7')_priv_('7',)_-12.0_5_4",draw_deck_flip_3,1.919
"pub_('A',)_priv_('3',)_-4.0_8_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('3', '6')_2.5_A_1",take_discard_3,0.010000000000000002
"pub_('9', 'A')_priv_('3',)_-8.0_A_3",draw_deck_flip_1,0.010000000000000002
"pub_('9', '9', 'A')_priv_('3',)_-5.5_8_4",draw_deck_2,1.01
"pub_('3',)_priv_('3',)_-5.5_K_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('10', '3')_7.5_3_1",take_discard_2,0.010000000000000002
"pub_('3', '6')_priv_('3',)_-3.5_7_3",draw_deck_1,0.010000000000000002
"pub_('3', '5', '6')_priv_('3',)_-0.5_3_4",draw_deck_3,1.01
"pub_('2',)_priv_('J',)_-6.0_Q_2",draw_deck_0,0.019000000000000003
"pub_()_priv_('10', 'J')_3.0_2_1",take_discard_2,0.010000000000000002
"pub_('2', '2')_priv_('J',)_-3.5_8_3",draw_deck_1,0.010000000000000002
"pub_('2', '2', '7')_priv_('J',)_-10.5_10_4",draw_deck_3,-0.49000000000000005
"pub_('10',)_priv_('10', 'A')_-11.0_Q_2",draw_deck_flip_1,0.010000000000000002
"pub_()_priv_('10', 'A')_-8.0_2_1",draw_deck_flip_0,0.010000000000000002
"pub_('10', 'A')_priv_('10', 'A')_-6.0_5_3",draw_deck_flip_2,0.010000000000000002
"pub_('10', '10', 'A')_priv_('A',)_-1.0_J_4",draw_deck_flip_3,1.919
"pub_('Q',)_priv_('6', 'J')_-4.5_7_2",draw_deck_2,0.010000000000000002
"pub_()_priv_('6', 'J')_-2.5_3_1",draw_deck_0,0.010000000000000002
"pub_('K', 'Q')_priv_('J',)_-1.5_4_3",draw_deck_1,0.010000000000000002
"pub_('6', 'K', 'Q')_priv_('J',)_-11.0_9_4",draw_deck_3,-0.49000000000000005
"pub_('8', 'J')_priv_('2', '8')_-4.0_6_3",draw_deck_3,0.010000000000000002
"pub_('8', 'A', 'J')_priv_('8',)_-18.0_10_4",draw_deck_flip_2,1.01
"pub_('9',)_priv_('9',)_-5.0_7_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('10', '9')_4.0_9_1",take_discard_3,0.010000000000000002
"pub_('3', '9')_priv_('9',)_1.5_J_3",take_discard_1,0.010000000000000002
"pub_('K',)_priv_('5', '5')_-7.0_Q_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('5', '5')_-7.0_Q_1",draw_deck_0,0.010000000000000002
"pub_('4', 'K')_priv_('5', '5')_-6.5_A_3",draw_deck_2,0.010000000000000002
"pub_('4', 'J', 'K')_priv_('5',)_-0.5_3_4",draw_deck_3,-0.49000000000000005
"pub_('A',)_priv_('4',)_-4.5_8_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('4', 'Q')_3.5_A_1",take_discard_2,0.010000000000000002
"pub_('2', 'A')_priv_('4',)_7.5_4_3",take_discard_1,0.10090000000000002
"pub_()_priv_('7', '9')_9.5_7_1",take_discard_3,0.010900000000000002
"pub_('7', '9')_priv_('7',)_-5.0_6_3",draw_deck_1,0.010000000000000002
"pub_('7', '9', 'J')_priv_('7',)_-8.0_A_4",draw_deck_2,-0.931
"pub_('K',)_priv_('A', 'J')_-8.5_10_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('A', 'J')_-7.5_10_1",draw_deck_0,0.019000000000000003
"pub_('3', 'K')_priv_('A', 'J')_10.0_K_3",take_discard_3,0.010000000000000002
"pub_('3', 'K', 'K')_priv_('J',)_-9.0_9_4",draw_deck_2,1.01
"pub_('7',)_priv_('5', '7')_5.5_5_2",take_discard_1,0.010000000000000002
"pub_('5', '7')_priv_('5', '7')_-5.0_J_3",draw_deck_flip_2,0.010000000000000002
"pub_('5', '5', '7')_priv_('7',)_-11.0_4_4",draw_deck_flip_3,1.01
"pub_('7', 'Q')_priv_('5', '7')_1.0_2_3",take_discard_2,0.010000000000000002
"pub_('2', '7', 'Q')_priv_('7',)_-5.0_2_4",draw_deck_3,-0.49000000000000005
"pub_('2', '7', 'Q')_priv_('7',)_-5.0_2_4",draw_deck_2,1.01
"pub_('8',)_priv_('9', 'J')_0.5_2_2",take_discard_3,0.010000000000000002
"pub_('2', '8')_priv_('J',)_-12.5_10_3",draw_deck_1,0.010000000000000002
"pub_('10', '2', '8')_priv_('J',)_-4.0_3_4",draw_deck_2,1.01
"pub_('A',)_priv_('5', 'K')_-2.0_6_2",draw_deck_1,0.010000000000000002
"pub_('6', 'A')_priv_('5', 'K')_3.5_J_3",take_discard_2,0.010000000000000002
"pub_('6', 'A', 'J')_priv_('5',)_4.5_A_4",take_discard_3,0.010000000000000002
"pub_('J',)_priv_('2', '7')_-6.5_K_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('2', '7')_-5.5_8_1",draw_deck_0,0.019000000000000003
"pub_('7', 'J')_priv_('2', '7')_-7.0_9_3",draw_deck_3,0.010000000000000002
"pub_('6', '7', 'J')_priv_('7',)_-12.0_5_4",draw_deck_flip_2,0.010000000000000002
"pub_('J',)_priv_('4',)_-6.5_10_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('4', '9')_4.0_J_1",take_discard_3,0.010000000000000002
"pub_()_priv_('4', '9')_4.0_J_1",take_discard_2,0.010000000000000002
"pub_('3', 'J')_priv_('4',)_-3.5_7_3",draw_deck_1,0.010000000000000002
"pub_('3', '7', 'J')_priv_('4',)_-4.0_6_4",draw_deck_2,-0.49000000000000005
"pub_('4', '9')_priv_('2',)_-6.0_8_3",draw_deck_1,0.010000000000000002
"pub_('4', '9', '9')_priv_('2',)_5.5_4_4",take_discard_3,1.01
"pub_('3',)_priv_('2', '5')_-4.0_7_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_0,0.019000000000000003
"pub_()_priv_('2', '5')_-6.5_10_1",take_discard_0,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",take_discard_1,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",take_discard_2,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",take_discard_3,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_1,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_2,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_3,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_flip_0,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_flip_1,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_flip_2,0.0
"pub_()_priv_('2', '5')_-6.5_10_1",draw_deck_flip_3,0.0
"pub_('3', '4')_priv_('2', '5')_5.5_3_3",take_discard_3,0.010000000000000002
"pub_('3', '3', '4')_priv_('2',)_-8.5_Q_4",draw_deck_2,1.01
"pub_('3',)_priv_('8',)_-3.5_5_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_3,0.010000000000000002
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_2,0.019000000000000003
"pub_()_priv_('10', '8')_-16.0_K_1",take_discard_0,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",take_discard_1,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",take_discard_2,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",take_discard_3,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_0,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_1,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_flip_0,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_flip_1,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_flip_2,0.0
"pub_()_priv_('10', '8')_-16.0_K_1",draw_deck_flip_3,0.0
"pub_('3', 'K')_priv_('8',)_0.0_A_3",take_discard_2,0.010000000000000002
"pub_('3', 'A', 'K')_priv_()_-7.5_6_4",draw_deck_1,-0.19
"pub_('5',)_priv_('10', '5')_10.0_10_2",take_discard_1,0.010000000000000002
"pub_('10', '5')_priv_('10', '5')_-14.0_9_3",draw_deck_flip_2,0.010000000000000002
"pub_('J',)_priv_('3', 'J')_-9.5_K_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('3', 'J')_0.5_J_1",take_discard_0,0.010000000000000002
"pub_('J', 'J')_priv_('3', 'J')_-7.5_10_3",draw_deck_3,0.010000000000000002
"pub_('10', 'J', 'J')_priv_('3',)_0.0_2_4",take_discard_2,-0.19
"pub_('J',)_priv_('2',)_-6.5_9_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('2', '7')_2.5_J_1",take_discard_2,0.010000000000000002
"pub_()_priv_('2', '7')_2.5_J_1",take_discard_3,0.010000000000000002
"pub_('5', 'J')_priv_('2',)_-2.0_4_3",draw_deck_1,0.010000000000000002
"pub_('4', '5', 'J')_priv_('2',)_-2.0_3_4",draw_deck_3,0.010000000000000002
"pub_('8',)_priv_('2', 'Q')_1.5_Q_2",take_discard_1,0.010000000000000002
"pub_('8', 'Q')_priv_('2', 'Q')_1.5_J_3",take_discard_2,0.010000000000000002
"pub_('8', 'J', 'Q')_priv_('Q',)_-13.0_3_4",draw_deck_flip_3,0.010000000000000002
"pub_('4',)_priv_('4', '8')_3.0_J_2",take_discard_3,0.010000000000000002
"pub_('4', 'J')_priv_('4',)_-2.5_5_3",draw_deck_1,0.010000000000000002
"pub_('4', '8', 'J')_priv_('4',)_-14.0_K_4",draw_deck_2,-0.49000000000000005
"pub_('10',)_priv_('3', 'K')_-3.0_6_2",draw_deck_2,0.010000000000000002
"pub_()_priv_('3', 'K')_-5.5_10_1",draw_deck_0,0.010000000000000002
"pub_('10', '4')_priv_('3',)_-7.0_9_3",draw_deck_1,0.010000000000000002
"pub_('10', '4', '8')_priv_('3',)_-6.5_7_4",draw_deck_3,-0.49000000000000005
"pub_('2',)_priv_('3',)_-0.5_4_2",draw_deck_0,0.010000000000000002
"pub_('2', 'A')_priv_('3',)_-5.5_9_3",draw_deck_1,0.010000000000000002
"pub_('2', '8', 'A')_priv_('3',)_-2.0_3_4",draw_deck_3,1.01
"pub_('4',)_priv_('J',)_-6.0_K_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('8', 'J')_0.5_4_1",take_discard_3,0.010000000000000002
"pub_('2', '4')_priv_('J',)_-1.5_5_3",draw_deck_1,0.010000000000000002
"pub_('2', '4', '6')_priv_('J',)_-9.0_8_4",draw_deck_2,-0.49000000000000005
"pub_('3',)_priv_('2', '3')_-0.5_5_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('2', '3')_-9.0_6_1",draw_deck_flip_1,0.010000000000000002
"pub_()_priv_('2', '3')_-9.0_6_1",draw_deck_flip_0,0.019000000000000003
"pub_('3', 'J')_priv_('2', '3')_-8.0_K_3",draw_deck_3,0.010000000000000002
"pub_('3', '5', 'J')_priv_('3',)_-10.0_7_4",draw_deck_2,-0.49000000000000005
"pub_('7',)_priv_('3', '7')_-6.5_Q_2",draw_deck_1,0.010000000000000002
"pub_()_priv_('3', '7')_9.5_7_1",take_discard_0,0.027910000000000004
"pub_()_priv_('3', '7')_9.5_7_1",take_discard_1,0.0
"pub_()_priv_('3', '7')_9.5_7_1",take_discard_2,0.0
"pub_()_priv_('3', '7')_9.5_7_1",take_discard_3,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_0,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_1,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_2,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_3,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_flip_0,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_flip_1,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_flip_2,0.0
"pub_()_priv_('3', '7')_9.5_7_1",draw_deck_flip_3,0.0
"pub_('6', '7')_priv_('3', '7')_-8.0_K_3",draw_deck_2,0.010000000000000002
"pub_('6', '7', 'A')_priv_('7',)_-11.0_4_4",draw_deck_flip_3,1.01
"pub_('10',)_priv_('3', '9')_-5.5_8_2",draw_deck_3,0.010000000000000002
"pub_('10', '5')_priv_('3',)_0.0_A_3",take_discard_1,0.010000000000000002
"pub_('10', '5', 'A')_priv_('3',)_-5.0_6_4",draw_deck_2,-0.49000000000000005
"pub_('2',)_priv_('A',)_-12.0_10_2",draw_deck_flip_0,0.010000000000000002
"pub_()_priv_('10', 'A')_1.5_2_1",take_discard_2,0.010000000000000002
"pub_('2', '2')_priv_('A',)_-4.5_7_3",draw_deck_1,0.010000000000000002
"pub_('2', '2', 'J')_priv_('A',)_-7.0_8_4",draw_deck_3,1.01
"pub_('Q',)_priv_('5', 'Q')_-1.5_4_2",draw_deck_0,0.010000000000000002
"pub_()_priv_('5', 'Q')_-15.5_10_1",draw_deck_flip_1,0.010000000000000002
"pub_()_priv_('5', 'Q')_-15.5_10_1",draw_deck_flip_3,0.010000000000000002
"pub_('K', 'Q')_priv_('5', 'Q')_1.5_A_3",take_discard_3,0.010000000000000002
"pub_('A', 'K', 'Q')_priv_('Q',)_-16.0_6_4",draw_deck_flip_2,-0.19
"pub_('6',)_priv_('9',)_-10.0_7_2",draw_deck_3,0.010000000000000002
"pub_('6', 'K')_priv_()_4.0_K_3",take_discard_0,0.010000000000000002
"pub_('6', 'K', 'K')_priv_()_-7.0_A_4",draw_deck_flip_1,1.01
"pub_('3',)_priv_('8',)_-8.0_2_2",draw_deck_flip_0,0.010000000000000002
"pub_('3', '8')_priv_('8',)_-2.0_8_3",draw_deck_1,0.010000000000000002
"pub_('3', '8', '9')_priv_('8',)_-8.0_J_4",draw_deck_3,-0.49000000000000005
"pub_('6',)_priv_('7',)_-8.0_K_2",draw_deck_2,0.010000000000000002
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_3,0.019000000000000003
"pub_()_priv_('7', 'Q')_-6.0_9_1",take_discard_0,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",take_discard_1,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",take_discard_2,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",take_discard_3,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_0,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_1,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_2,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_flip_0,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_flip_1,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_flip_2,0.0
"pub_()_priv_('7', 'Q')_-6.0_9_1",draw_deck_flip_3,0.0
"pub_('2', '6')_priv_()_-12.0_Q_3",draw_deck_0,0.010000000000000002
"pub_('2', '6', '7')_priv_()_-2.5_J_4",draw_deck_1,1.01
"pub_('J',)_priv_('10', '4')_-2.5_7_2",draw_deck_1,0.010000000000000002
"pub_('2', 'J')_priv_('10', '4')_-6.0_K_3",draw_deck_3,0.010000000000000002
"pub_('2', 'J', 'Q')_priv_('4',)_-3.0_5_4",draw_deck_2,1.01
