state,action,q_value,last_action
"pub_()_priv_('J', 'K')_-8.0_8_1",take_discard_0,0.010000000000000002,"g_117_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('J', 'K')_-5.5_5_2",take_discard_1,0.010000000000000002,"g_117_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '8')_priv_('J', 'K')_4.5_5_3",take_discard_2,0.010000000000000002,"g_117_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('2', '2')_-10.0_Q_1",take_discard_0,0.010000000000000002,"g_118_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('2', '2')_1.0_J_2",draw_deck_2,0.010000000000000002,"g_118_r_2: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('K', 'Q')_priv_('2',)_10.5_K_3",take_discard_3,0.010000000000000002,"g_118_r_3: {'type': 'take_discard', 'position': 3}"
"pub_()_priv_('3', '8')_2.5_J_1",take_discard_0,0.010000000000000002,"g_119_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10', 'J')_priv_('8',)_-0.5_3_3",take_discard_1,0.010000000000000002,"g_119_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('J',)_priv_('3', '8')_-1.5_4_2",draw_deck_3,0.010000000000000002,"g_119_r_2: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_()_priv_('A', 'Q')_-7.0_8_1",take_discard_0,0.010000000000000002,"g_120_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('A', 'Q')_-9.5_Q_2",take_discard_1,0.010000000000000002,"g_120_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('8', 'Q')_priv_('A', 'Q')_-11.0_A_3",take_discard_2,0.010000000000000002,"g_120_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', 'J')_-5.0_5_1",take_discard_0,0.010000000000000002,"g_121_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('6', 'J')_-7.5_7_2",draw_deck_2,0.010000000000000002,"g_121_r_2: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('5', 'J')_priv_('J',)_5.0_5_3",draw_deck_1,0.010000000000000002,"g_121_r_3: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('K',)_priv_('5',)_-2.0_2_2",take_discard_0,0.010000000000000002,"g_122_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('2', 'K')_priv_('5',)_1.5_A_3",take_discard_1,0.010000000000000002,"g_122_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('5', '6')_-1.0_2_1",draw_deck_2,0.010000000000000002,"g_122_r_1: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('8',)_priv_('10', '2')_9.5_8_2",take_discard_0,0.010000000000000002,"g_123_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('8', '8')_priv_('10', '2')_-8.5_Q_3",take_discard_2,0.010000000000000002,"g_123_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '2')_-1.0_3_1",draw_deck_1,0.010000000000000002,"g_123_r_1: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('7', 'Q')_-1.5_6_1",take_discard_0,0.010000000000000002,"g_124_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('6',)_priv_('7', 'Q')_-1.0_5_2",take_discard_1,0.010000000000000002,"g_124_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '6')_priv_('7', 'Q')_-4.0_7_3",take_discard_3,0.010000000000000002,"g_124_r_3: {'type': 'take_discard', 'position': 3}"
"pub_()_priv_('6', 'Q')_-3.5_8_1",take_discard_0,0.010000000000000002,"g_125_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('6', 'Q')_3.5_J_2",take_discard_1,0.010000000000000002,"g_125_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('8', 'J')_priv_('6', 'Q')_-5.5_9_3",take_discard_2,0.010000000000000002,"g_125_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('8', '8')_-8.0_K_1",take_discard_0,0.010000000000000002,"g_126_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('8', '8')_-8.5_Q_2",take_discard_1,0.010000000000000002,"g_126_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('K', 'Q')_priv_('8', '8')_-2.5_5_3",draw_deck_flip_3,0.010000000000000002,"g_126_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('7', '8')_-6.0_8_1",take_discard_0,0.010000000000000002,"g_127_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('7', '8')_-10.0_2_2",take_discard_1,0.010000000000000002,"g_127_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '8')_priv_('7', '8')_-15.0_7_3",take_discard_2,0.010000000000000002,"g_127_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', '6')_-4.5_9_1",take_discard_0,0.010000000000000002,"g_128_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('6', '6')_-6.5_10_2",take_discard_1,0.010000000000000002,"g_128_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '9')_priv_('6', '6')_-5.0_7_3",take_discard_2,0.010000000000000002,"g_128_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', 'K')_0.0_3_1",take_discard_0,0.010000000000000002,"g_129_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('3',)_priv_('4', 'K')_-5.0_8_2",take_discard_1,0.010000000000000002,"g_129_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '8')_priv_('4', 'K')_0.0_2_3",take_discard_2,0.010000000000000002,"g_129_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('8', 'A')_-4.0_5_1",take_discard_0,0.010000000000000002,"g_130_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('8', 'A')_-2.5_3_2",take_discard_1,0.010000000000000002,"g_130_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '5')_priv_('8', 'A')_-2.0_2_3",draw_deck_2,0.010000000000000002,"g_130_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('6',)_priv_('4',)_-7.5_10_2",take_discard_0,0.010000000000000002,"g_131_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('3', '4')_0.5_2_1",draw_deck_3,0.010000000000000002,"g_131_r_1: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '6')_priv_('4',)_0.0_2_3",draw_deck_1,0.010000000000000002,"g_131_r_3: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('5', '9')_-6.0_K_1",take_discard_0,0.010000000000000002,"g_132_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('5', '9')_-7.5_10_2",take_discard_1,0.010000000000000002,"g_132_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'K')_priv_('5', '9')_-2.5_4_3",draw_deck_flip_3,0.010000000000000002,"g_132_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('9', 'A')_-7.0_8_1",take_discard_0,0.010000000000000002,"g_133_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('9', 'A')_-8.5_9_2",draw_deck_flip_1,0.010000000000000002,"g_133_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('6', '8')_priv_('9', 'A')_-5.0_5_3",draw_deck_2,0.010000000000000002,"g_133_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('3', 'Q')_-3.5_6_1",take_discard_0,0.010000000000000002,"g_134_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('6',)_priv_('3', 'Q')_-8.0_Q_2",take_discard_1,0.010000000000000002,"g_134_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', 'Q')_priv_('3', 'Q')_-20.0_10_3",take_discard_2,0.010000000000000002,"g_134_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('7', 'A')_-6.0_6_1",take_discard_0,0.010000000000000002,"g_135_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('6',)_priv_('7', 'A')_-8.5_8_2",take_discard_1,0.010000000000000002,"g_135_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', '8')_priv_('7', 'A')_0.0_J_3",take_discard_2,0.010000000000000002,"g_135_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7', '8')_priv_('6', 'A')_-0.5_J_3",draw_deck_3,0.010000000000000002,"g_136_r_3: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_()_priv_('9', 'J')_-9.0_9_1",take_discard_0,0.010000000000000002,"g_137_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('9', 'J')_-9.0_J_2",take_discard_1,0.010000000000000002,"g_137_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('9', 'J')_priv_('9', 'J')_-17.0_8_3",take_discard_2,0.010000000000000002,"g_137_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', '5')_-8.0_9_1",take_discard_0,0.010000000000000002,"g_138_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('4', '5')_1.5_A_2",take_discard_1,0.010000000000000002,"g_138_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '9', 'A')_priv_('5',)_6.5_4_4",take_discard_3,0.010000000000000002,"g_138_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A')_priv_('4', '5')_-4.5_7_3",draw_deck_flip_2,0.010000000000000002,"g_138_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('10', 'Q')_1.0_2_1",take_discard_0,0.010000000000000002,"g_139_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('2',)_priv_('10', 'Q')_-4.5_8_2",take_discard_1,0.010000000000000002,"g_139_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '8')_priv_('10', 'Q')_-1.0_5_3",take_discard_2,0.010000000000000002,"g_139_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', '9')_-9.0_K_1",take_discard_0,0.010000000000000002,"g_140_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K', 'K')_priv_('9',)_-5.0_6_3",take_discard_1,0.010000000000000002,"g_140_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('K',)_priv_('6', '9')_10.5_K_2",take_discard_2,0.010000000000000002,"g_140_r_2: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('7', 'A')_-6.0_7_1",take_discard_0,0.010000000000000002,"g_141_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7', 'Q')_priv_('7', 'A')_-15.0_8_3",take_discard_2,0.010000000000000002,"g_141_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7',)_priv_('7', 'A')_-17.0_Q_2",take_discard_1,0.010000000000000002,"g_141_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('5', 'J')_-1.0_A_1",take_discard_0,0.010000000000000002,"g_142_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('A',)_priv_('5', 'J')_-9.0_9_2",take_discard_1,0.010000000000000002,"g_142_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('9', 'A')_priv_('5', 'J')_-7.5_7_3",take_discard_2,0.010000000000000002,"g_142_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7', '9')_priv_('K',)_10.5_9_3",take_discard_1,0.010000000000000002,"g_143_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('7',)_priv_('9', 'K')_-4.0_6_2",draw_deck_flip_2,0.010000000000000002,"g_143_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('9', 'K')_-4.5_7_1",take_discard_0,0.010000000000000002,"g_143_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('6', '7')_-3.5_8_1",take_discard_0,0.010000000000000002,"g_144_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('6', '7')_-3.5_7_2",take_discard_1,0.010000000000000002,"g_144_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', '8')_priv_('6', '7')_-16.0_9_3",take_discard_2,0.010000000000000002,"g_144_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '7')_-7.0_8_1",take_discard_0,0.010000000000000002,"g_145_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('10', '7')_2.0_A_2",take_discard_1,0.010000000000000002,"g_145_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('8', 'A')_priv_('10', '7')_-3.5_7_3",take_discard_2,0.010000000000000002,"g_145_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', '8')_-1.0_4_1",take_discard_0,0.010000000000000002,"g_146_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('6', '8')_-10.0_6_2",take_discard_1,0.010000000000000002,"g_146_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '6')_priv_('6', '8')_-9.0_3_3",take_discard_2,0.010000000000000002,"g_146_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('9', 'K')_-1.5_4_1",take_discard_0,0.010000000000000002,"g_147_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('9', 'K')_-1.0_6_2",take_discard_1,0.010000000000000002,"g_147_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '6')_priv_('9', 'K')_-3.0_7_3",take_discard_2,0.010000000000000002,"g_147_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', 'Q')_-2.0_4_1",take_discard_0,0.010000000000000002,"g_148_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('4', 'Q')_-14.0_10_2",take_discard_1,0.010000000000000002,"g_148_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '4')_priv_('4', 'Q')_-6.5_2_3",take_discard_2,0.010000000000000002,"g_148_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('2', '4')_priv_('4',)_-11.0_7_3",take_discard_0,0.010000000000000002,"g_149_r_3: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('4',)_-14.0_10_2",draw_deck_flip_1,0.010000000000000002,"g_149_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('3', '4')_-8.0_K_1",draw_deck_3,0.010000000000000002,"g_149_r_1: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_()_priv_('6', '7')_-10.0_K_1",take_discard_0,0.010000000000000002,"g_150_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('6', '7')_-10.5_Q_2",take_discard_1,0.010000000000000002,"g_150_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('K', 'Q')_priv_('6', '7')_0.0_2_3",take_discard_2,0.010000000000000002,"g_150_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', 'J')_-7.0_7_1",take_discard_0,0.010000000000000002,"g_151_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7',)_priv_('6', 'J')_-4.5_4_2",take_discard_1,0.010000000000000002,"g_151_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '7')_priv_('6', 'J')_-10.0_9_3",take_discard_2,0.010000000000000002,"g_151_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('A',)_priv_('3',)_-5.0_5_2",take_discard_0,0.010000000000000002,"g_152_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('5', 'A')_priv_('3',)_-7.0_9_3",take_discard_1,0.010000000000000002,"g_152_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('3', '7')_-7.0_7_1",draw_deck_2,0.010000000000000002,"g_152_r_1: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('J', 'Q')_-5.0_5_1",take_discard_0,0.010000000000000002,"g_153_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('J', 'Q')_-8.5_8_2",take_discard_1,0.010000000000000002,"g_153_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '8')_priv_('J', 'Q')_7.5_8_3",draw_deck_flip_2,0.010000000000000002,"g_153_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('10', 'Q')_0.0_A_1",take_discard_0,0.010000000000000002,"g_154_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('A',)_priv_('10', 'Q')_2.0_3_2",take_discard_1,0.010000000000000002,"g_154_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', 'A')_priv_('10', 'Q')_-1.5_7_3",take_discard_2,0.010000000000000002,"g_154_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('8', 'Q')_-2.0_5_1",take_discard_0,0.010000000000000002,"g_155_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('8', 'Q')_0.5_4_2",take_discard_1,0.010000000000000002,"g_155_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '5')_priv_('8', 'Q')_9.5_5_3",take_discard_2,0.010000000000000002,"g_155_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('7', 'K')_-1.0_2_1",take_discard_0,0.010000000000000002,"g_156_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('2',)_priv_('7', 'K')_-4.5_9_2",draw_deck_2,0.010000000000000002,"g_156_r_2: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('2', '6')_priv_('K',)_-3.0_7_3",take_discard_1,0.010000000000000002,"g_156_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('Q',)_priv_('10', '10')_-4.0_7_2",take_discard_0,0.010000000000000002,"g_157_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('10', '10')_-2.5_7_1",draw_deck_1,0.010000000000000002,"g_157_r_1: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('7', 'Q')_priv_('10', '10')_-4.5_8_3",draw_deck_flip_3,0.010000000000000002,"g_157_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('10',)_priv_('A', 'K')_-6.0_6_2",take_discard_1,0.010000000000000002,"g_158_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '6')_priv_('A', 'K')_-9.0_9_3",take_discard_2,0.010000000000000002,"g_158_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', 'Q')_-7.0_10_1",take_discard_0,0.010000000000000002,"g_159_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10',)_priv_('4', 'Q')_1.5_A_2",take_discard_1,0.010000000000000002,"g_159_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'A')_priv_('4', 'Q')_-7.0_9_3",take_discard_2,0.010000000000000002,"g_159_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('4',)_priv_('4',)_-7.0_3_2",take_discard_0,0.010000000000000002,"g_160_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('3', '4')_priv_('4',)_-14.0_Q_3",take_discard_1,0.010000000000000002,"g_160_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('4', '4')_-7.0_10_1",draw_deck_flip_3,0.010000000000000002,"g_160_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('9', 'Q')_-7.5_K_1",take_discard_0,0.010000000000000002,"g_161_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('3', 'K')_priv_('9', 'Q')_7.0_3_3",take_discard_2,0.010000000000000002,"g_161_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('K',)_priv_('9', 'Q')_-6.5_8_2",draw_deck_flip_1,0.010000000000000002,"g_161_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('5', 'Q')_1.0_3_1",take_discard_0,0.010000000000000002,"g_162_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('3',)_priv_('5', 'Q')_-6.5_10_2",take_discard_1,0.010000000000000002,"g_162_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '3')_priv_('5', 'Q')_1.5_A_3",draw_deck_flip_3,0.010000000000000002,"g_162_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('4', '8')_-2.0_5_1",take_discard_0,0.010000000000000002,"g_163_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('4', '8')_-4.0_7_2",take_discard_1,0.010000000000000002,"g_163_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '7')_priv_('4', '8')_-7.0_9_3",take_discard_2,0.010000000000000002,"g_163_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('2', '2')_-8.0_K_1",take_discard_0,0.010000000000000002,"g_164_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('2', '2')_-8.0_9_2",take_discard_1,0.010000000000000002,"g_164_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('9', 'K')_priv_('2', '2')_-4.0_4_3",take_discard_2,0.010000000000000002,"g_164_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('2', '5')_-7.0_9_1",take_discard_0,0.010000000000000002,"g_165_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('2', '5')_-1.0_2_2",take_discard_1,0.010000000000000002,"g_165_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '9')_priv_('2', '5')_-12.5_Q_3",take_discard_2,0.010000000000000002,"g_165_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('10',)_priv_('A', 'K')_-10.0_Q_2",take_discard_1,0.010000000000000002,"g_166_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'Q')_priv_('A', 'K')_-2.5_2_3",take_discard_2,0.010000000000000002,"g_166_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', 'K')_-5.0_5_1",take_discard_0,0.010000000000000002,"g_167_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5', 'J')_priv_('6', 'K')_9.0_5_3",take_discard_2,0.010000000000000002,"g_167_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('6', 'K')_-2.5_2_2",draw_deck_flip_1,0.010000000000000002,"g_167_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('A', 'Q')_-6.0_7_1",take_discard_0,0.010000000000000002,"g_168_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7',)_priv_('A', 'Q')_-3.5_4_2",take_discard_1,0.010000000000000002,"g_168_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '7')_priv_('A', 'Q')_4.5_4_3",take_discard_2,0.010000000000000002,"g_168_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('K', 'Q')_-6.0_Q_1",take_discard_0,0.010000000000000002,"g_169_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('K', 'Q')_-10.0_J_2",take_discard_1,0.010000000000000002,"g_169_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('J', 'Q')_priv_('K', 'Q')_-20.0_K_3",take_discard_2,0.010000000000000002,"g_169_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('8', 'J')_-8.0_8_1",take_discard_0,0.010000000000000002,"g_170_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8', 'Q')_priv_('8', 'J')_-12.0_4_3",take_discard_2,0.010000000000000002,"g_170_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('8',)_priv_('8', 'J')_-18.0_Q_2",take_discard_1,0.010000000000000002,"g_170_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('3', 'A')_-10.0_K_1",take_discard_0,0.010000000000000002,"g_171_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('3', 'A')_-10.5_Q_2",take_discard_1,0.010000000000000002,"g_171_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('K', 'Q')_priv_('3', 'A')_10.0_Q_3",draw_deck_flip_2,0.010000000000000002,"g_171_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('3',)_priv_('10', '9')_-7.0_K_2",take_discard_1,0.010000000000000002,"g_172_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', 'K')_priv_('10', '9')_-3.0_7_3",take_discard_2,0.010000000000000002,"g_172_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '9')_-3.0_6_1",draw_deck_0,0.010000000000000002,"g_172_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('3', '5')_-10.0_10_1",take_discard_0,0.010000000000000002,"g_173_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10',)_priv_('3', '5')_10.0_10_2",take_discard_1,0.010000000000000002,"g_173_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '10')_priv_('3', '5')_2.5_J_3",take_discard_2,0.010000000000000002,"g_173_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('10', '10', 'J')_priv_('5',)_-6.0_K_4",take_discard_3,0.010000000000000002,"g_173_r_4: {'type': 'take_discard', 'position': 3}"
"pub_()_priv_('6', '9')_4.5_J_1",take_discard_0,0.010000000000000002,"g_174_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('J',)_priv_('6', '9')_1.5_3_2",draw_deck_1,0.010000000000000002,"g_174_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('8', 'J')_priv_('6', '9')_-2.5_6_3",take_discard_2,0.010000000000000002,"g_174_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', '9')_-7.0_Q_1",take_discard_0,0.010000000000000002,"g_175_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('4', '9')_-0.5_3_2",take_discard_1,0.010000000000000002,"g_175_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', 'Q')_priv_('4', '9')_1.0_A_3",draw_deck_flip_2,0.010000000000000002,"g_175_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('J', 'Q')_-9.0_9_1",take_discard_0,0.010000000000000002,"g_176_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('J', 'Q')_-3.5_3_2",take_discard_1,0.010000000000000002,"g_176_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '9')_priv_('J', 'Q')_-5.0_4_3",take_discard_2,0.010000000000000002,"g_176_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('10', '6')_priv_('6',)_-15.5_9_3",take_discard_0,0.010000000000000002,"g_177_r_3: {'type': 'take_discard', 'position': 0}"
"pub_('6',)_priv_('6',)_-16.0_10_2",take_discard_1,0.010000000000000002,"g_177_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('4', '6')_-3.0_6_1",take_discard_2,0.010000000000000002,"g_177_r_1: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('2', 'A')_-9.0_K_1",take_discard_0,0.010000000000000002,"g_178_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('2', 'A')_-2.0_2_2",take_discard_1,0.010000000000000002,"g_178_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', 'K')_priv_('2', 'A')_-0.5_2_3",take_discard_2,0.010000000000000002,"g_178_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('8', 'Q')_-7.0_7_1",take_discard_0,0.010000000000000002,"g_179_r_1: {'type': 'take_discard', 'position': 0}"
