state,action,q_value
"pub_('A', 'A')_priv_()_-6.5_K_3",7,0.009999999776482582
"pub_('8', 'A', 'A')_priv_()_5.0_J_4",4,1.0099999904632568
"pub_()_priv_('9', 'J')_-4.5_8_1",7,0.009999999776482582
"pub_('3',)_priv_('9', 'J')_-7.0_Q_2",5,0.009999999776482582
"pub_('3', 'K')_priv_('9', 'J')_2.5_A_3",3,0.009999999776482582
"pub_('3', 'A', 'K')_priv_('J',)_0.0_A_4",9,-0.1899999976158142
"pub_()_priv_('5', 'Q')_-4.0_6_1",7,0.009999999776482582
"pub_('8',)_priv_('5', 'Q')_7.0_Q_2",4,0.009999999776482582
"pub_('8', 'Q')_priv_('5', 'Q')_-3.0_6_3",10,0.009999999776482582
"pub_('5', '8', 'Q')_priv_('Q',)_-11.0_A_4",5,-0.1899999976158142
"pub_()_priv_('8', 'J')_-1.5_4_1",7,0.009999999776482582
"pub_('10',)_priv_('8', 'J')_-8.0_K_2",3,0.009999999776482582
"pub_('10', '5')_priv_('J',)_-5.5_6_3",5,0.009999999776482582
"pub_('10', '5', '6')_priv_('J',)_9.0_10_4",3,-0.1899999976158142
"pub_()_priv_('2', 'Q')_4.5_2_1",3,0.009999999776482582
"pub_('2',)_priv_('2',)_-9.0_9_2",8,0.009999999776482582
"pub_('2', 'J')_priv_('2',)_-3.5_8_3",5,0.009999999776482582
"pub_('2', '8', 'J')_priv_('2',)_-7.0_5_4",3,0.009999999776482582
"pub_()_priv_('10', '7')_-1.5_5_1",3,0.009999999776482582
"pub_('6',)_priv_('7',)_-7.5_K_2",10,0.009999999776482582
"pub_('3', '6')_priv_()_8.5_6_3",1,0.009999999776482582
"pub_('3', '6', '6')_priv_()_-4.0_9_4",5,1.0099999904632568
"pub_()_priv_('2', '2')_-3.5_7_1",7,0.009999999776482582
"pub_('A',)_priv_('2', '2')_-7.0_K_2",5,0.009999999776482582
"pub_('8', 'A')_priv_('2', '2')_5.5_8_3",3,0.009999999776482582
"pub_('8', '8', 'A')_priv_('2',)_-8.5_Q_4",3,-0.1899999976158142
"pub_()_priv_('5', '8')_2.5_J_1",3,0.009999999776482582
"pub_('J',)_priv_('5',)_-8.0_K_2",7,0.009999999776482582
"pub_('A', 'J')_priv_('5',)_3.0_A_3",4,0.009999999776482582
"pub_('A', 'A', 'J')_priv_('5',)_-3.0_7_4",3,1.0099999904632568
"pub_()_priv_('7', '8')_-1.5_4_1",10,0.009999999776482582
